"n","iteration","INNE_L","INNE_U","IEIN_L","IEIN_U","INNT_L","INNT_U","DNNE_L","DNNE_U","DEIN_L","DEIN_U","DNNT_L","DNNT_U","NNE_L","NNE_U","EIN_L","EIN_U","NNT_L","NNT_U"
400,15,1,34.254972405202,1,25.8414504586897,1,28.7590196614692,1.32395581128625,1.89229491415452,1.24982678305185,1.82157399553478,1.28188461298062,1.84801496353393,1.29631645647696,1.61412309952917,1.24958323433437,1.4751264158944,1.27228922801151,1.52654259716815
400,16,1.55962887979777,9.72279097285379,1.69269386621005,8.65523219564221,1.65933271923202,9.00435367692299,1.35440232478157,2.50933062265802,1.32882118826496,2.52660002186288,1.33808928954,2.52029925653976,1.30454016962181,1.57356741823192,1.2820700029025,1.52681813091072,1.29108921029932,1.54215917914637
400,17,1.49319491816531,9.08414436296653,1.45435381685434,8.78563813797907,1.47672232387082,8.89726868353455,1.29185524302585,2.47785669718698,1.28054023716652,2.46201853310106,1.28515171025967,2.46835682513358,1.26346171151505,1.5157520494593,1.256056782966,1.48477158601204,1.26010927863573,1.49613669924772
400,18,1,10.4176214665044,1,8.36408945491304,1,9.08123136085205,1.16686281921052,2.94768786623102,1.08281748831717,2.99315112219362,1.11685313475656,2.97455742460734,1.31710400868218,1.6343856752924,1.27263799032902,1.50981727868193,1.29338175273602,1.55472677454982
400,19,1,20.5346762170846,1,18.321178891056,1,19.1721665891728,1.32461116862667,2.00954416703786,1.29425317424539,1.98824858034741,1.30727216435831,1.99659908235877,1.29588647905589,1.58144221568172,1.27686693645711,1.52349938922834,1.28649421123846,1.54549761633733
400,20,1.17074661004641,7.56274948264245,1.21631506777474,7.25705810588119,1.2028758086404,7.3662070971532,1.24297280594919,2.67269755233071,1.23117930759066,2.68888318123606,1.23565187699935,2.68276240869404,1.24250900496902,1.4610281736608,1.23539178239527,1.44474899863416,1.23881079468944,1.4500560264882
400,21,1,12.9387668968111,1,12.3561337495932,1,12.5757507715277,1.26749310442688,2.18123878100606,1.25446845846549,2.17783463473374,1.25964464704211,2.17912908113057,1.2657548710225,1.49237661182846,1.25602078147506,1.47054829859735,1.2605268803558,1.47842264361432
400,22,1,16.3365472983246,1,14.4543801362687,1,15.0501393539208,1.3399676305149,2.32114276228051,1.30786887968371,2.32221305871054,1.3190879762287,2.32163917984945,1.34793725674941,1.64963677926601,1.32333169268123,1.60280653477327,1.33296833552357,1.61742735654998
400,23,1.7683409526989,6.27808872277589,1.73518547031711,5.78588392792113,1.75302224469741,5.95552627065225,1.43754916568511,3.41896161843251,1.39032338947918,3.41378185638925,1.40807689088945,3.41541670322048,1.35134746927164,1.67723137405518,1.32364806650981,1.60791355383036,1.33621810302649,1.6307472214553
400,24,1.38176161636682,5.29511877574446,1.38355209255165,4.95210805652985,1.38750650660942,5.08205691447586,1.24874121945338,3.83575353339713,1.22282187798358,3.8522154905548,1.23359187751735,3.84527148945712,1.29699267328278,1.58945239798826,1.28156401314314,1.53629282349212,1.28912129265005,1.55611722012294
400,25,1.1892112013406,6.33116014588524,1.20512072899828,5.59738618637354,1.2069367218457,5.86035675342662,1.20160504279032,3.37972573908697,1.15779066289823,3.40356565533828,1.17516756702422,3.39400792763917,1.28241894618077,1.5645614513378,1.25043915443605,1.48002822791786,1.26464908058894,1.51039412543832
400,26,1,4.41035000221174,1,3.84657666197281,1,4.08341991670234,1,7.88694252496568,1,8.23605768289444,1,8.07414323252318,1.39402394546453,1.76702903917535,1.34910948762333,1.65256649281106,1.37244028740464,1.69971281087339
400,27,1,17.5978698883549,1.14041843748648,15.0342672331992,1.10651544657317,15.8195544957597,1.26158353404329,1.89297609878588,1.21427218966141,1.8767654996742,1.23143983737258,1.88153746858354,1.23346090728461,1.46206653630788,1.20387790224958,1.39122647518609,1.21718421394262,1.4122058445172
400,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,29,1.48611620502112,6.17822303762605,1.49072502554069,5.26447051871895,1.50013861576784,5.57392448934369,1.34132362854565,3.92541017313839,1.27442712483689,4.01573471401091,1.30037268114172,3.98086199194933,1.37232734845308,1.74930334828154,1.33273559739405,1.6340570469097,1.35023704879477,1.67354983364319
400,30,1.27906369890687,3.61235549151441,1.27753223180713,3.42480680600641,1.27979650064053,3.49451837464292,1,6.75823670965181,1,6.88340951098908,1,6.8339068974005,1.32669233281711,1.62597760098594,1.30884109334225,1.58619841363083,1.31666970422137,1.60057601841435
400,31,1,25.0173294687292,1,24.3889149687245,1,24.6162137984856,1.23922374780029,1.84710668015203,1.21129395024643,1.83469897365572,1.22217040836842,1.83902593872987,1.24974435832643,1.46764317528408,1.23676926413683,1.44090711878997,1.24278365947099,1.44984547198507
400,32,1.62431140882395,7.55979107111648,1.66469404206081,6.5057290683234,1.66345885032893,6.9215182356209,1.39305814301098,2.99202747922433,1.35026419190605,3.04061747079899,1.3693323336681,3.01901167709994,1.32473055966502,1.64324920704371,1.29056910333047,1.56545275586247,1.30748151235131,1.5964651715275
400,33,1.5743069069577,8.02536996157892,1.63454386910296,7.30721418029388,1.621614875891,7.53187002592246,1.43413076192895,3.313801981961,1.39170662610994,3.31664890861647,1.40609908097248,3.31553978955364,1.41728734189032,1.75945229390018,1.38490265544042,1.69939226578578,1.39751143421686,1.71737610279037
400,34,1.77238686918385,7.40425817677863,1.75522846878759,6.74608925745874,1.76855558244064,6.97899633298048,1.39824180357365,2.92061352055487,1.36331798897151,2.92858465592016,1.37675183264456,2.92542038836376,1.32000563779228,1.61672151057429,1.29327216942592,1.55877188030354,1.30495890131115,1.57889323697229
400,35,1.26449617005415,8.43540958054831,1.32596319456954,7.92408711576575,1.31040669123935,8.08562406954747,1.33186360227653,3.06713056748322,1.30770010763786,3.07218215109164,1.31582212013576,3.07044410397524,1.36144466683723,1.66502045350133,1.34432571297051,1.62811241475339,1.35103907089296,1.63928194830352
400,36,1.14141065550992,12.3155219302807,1.2019339456071,11.561241256249,1.18548460197013,11.8464289986713,1.31729297300638,2.31317621597531,1.29849845039412,2.32191812434274,1.30605967687041,2.31837125569861,1.29485366249375,1.5642690861592,1.28473138350734,1.53565206329528,1.28950534767125,1.546247159088
400,37,1,9.89992394899366,1,9.10056152100193,1,9.40513910869806,1.25774840444422,2.57658858163193,1.22363729185625,2.53947437514965,1.23762358213243,2.55419052207741,1.27773283545397,1.55072639335791,1.25669104925324,1.48176446563423,1.26717079253301,1.50726065984421
400,38,1.47702833856414,4.31609550626495,1.46640546946692,3.91097200508793,1.47682382297985,4.07794888971251,1.27120578486718,4.91023154331318,1.20766618295124,5.19318655257645,1.23849109714895,5.06282816829352,1.34294465705176,1.64754755894049,1.321495784701,1.60082791788121,1.33261044819646,1.61966053386832
400,39,1.27152392890884,6.29291650454708,1.34938294524539,5.102388191785,1.34078269533054,5.44538248342886,1.25829013716749,3.60321771762586,1.16830046371335,3.75452057890847,1.19967887220936,3.70243070978474,1.32309124922078,1.636408156724,1.27030189625331,1.52196653958125,1.29093405381858,1.55521099540608
400,40,1.393263327732,3.64005775463371,1.36083560432454,3.28817391338219,1.3747794527009,3.39346362443709,1.07144143293841,5.39572898782385,1.01174896282364,5.61356773783673,1.03279118482817,5.53988763602509,1.26683114404934,1.56359964068289,1.23945218001164,1.49252131299605,1.2496957471988,1.51375951195263
400,41,1.32686540231377,7.45398302420778,1.31128035550909,7.19757530828276,1.31960321484647,7.28588071291486,1.25258398770863,2.76251451607004,1.23706942129265,2.74655955496444,1.2427455111442,2.75223400674727,1.25808047860423,1.49716472283851,1.24666808382051,1.46665316107792,1.25163787939949,1.47673256345069
400,42,1,19.4889091464038,1,19.8776502888173,1,19.7252162180859,1.16911114455743,1.78480412467418,1.17288837132579,1.78409425597464,1.17145049027135,1.78435812055214,1.1870044493649,1.36418836228785,1.19058245640384,1.36832702202978,1.18934177751657,1.36661056928716
400,43,1.62863209734884,7.6702133942149,1.66385133215012,6.98066771480038,1.66005798887832,7.22838575621539,1.41774271300689,3.09372210616991,1.39030811782782,3.11171540438828,1.40120813528555,3.10449278844767,1.36209850881223,1.67558951920586,1.34064740658817,1.61966157829226,1.35140567834567,1.63860750898597
400,44,3.36578909092985,14.5172367459944,2.56445069785926,14.9257689163771,2.96778770404476,14.6586748312099,3.1381197588862,4.29366929805335,3.10780491758782,4.21692412496315,3.12160731694809,4.25298832106916,4.88792853316707,5.70966287499806,4.70186921921187,5.48820967366016,4.77058888934862,5.56960433480498
400,45,1.34830124515656,7.46742182023277,1.36858496208377,7.21082587580545,1.36542111696263,7.30228059346279,1.28887790564063,2.87427164391672,1.27823901103789,2.89180476036528,1.28233250217055,2.88508877679939,1.28394140418228,1.54382142219933,1.28157977272294,1.52454172998552,1.28349329902947,1.53081277172342
400,46,1.01981945179314,6.94483221214721,1.04182860763734,6.39934494939812,1.04094617647676,6.58441024727263,1.16277682708248,3.04730475888548,1.12639579313044,3.01528083602358,1.13983109746553,3.02672445498301,1.24763672833901,1.50657830214312,1.22546959045554,1.435268839141,1.23539627121794,1.45894805656425
400,47,1.28377816087312,5.48685487073144,1.33897949593252,5.17254922351706,1.32395196831464,5.28045988432048,1.19410937559496,3.31016242933254,1.20670092374475,3.39924990253278,1.20242751392232,3.36562713487802,1.23670015341517,1.46813611093905,1.23617332191364,1.46154075744734,1.2378684624243,1.46245865652449
400,48,1,7.47396036540404,1,7.34309754703892,1,7.39383336367686,1.19120524844284,3.04407418691825,1.18128884545804,3.01399672629681,1.18536148493005,3.02573085885055,1.29040549906595,1.52710969895558,1.27918622445382,1.50649752902755,1.28433586979216,1.51391436710941
400,49,1.39393189333746,6.82136697688103,1.41392500819197,6.2573923734112,1.41491352900934,6.45307536047552,1.253410498469,2.84151132903696,1.23399234685353,2.88472980827826,1.24158872586986,2.86811636977449,1.23026939337356,1.50250100036644,1.22252423408571,1.45736710642037,1.22652640384909,1.47308456231623
400,50,1.18235651373896,9.33621326696773,1.29873844419283,8.17998421984187,1.27142897203115,8.56464205681415,1.27453702997296,2.58144238360557,1.23764348180141,2.58919563743033,1.25127552134054,2.58622132516566,1.27962134978597,1.54198981773633,1.24661803176593,1.47957626817676,1.26009204178427,1.50040850198723
400,51,1.42021098406662,6.54909928100017,1.45437192392511,6.15503507244727,1.44571738776509,6.29388938225543,1.29651622532634,3.36148625697483,1.27869564855172,3.38091129434284,1.28540110875035,3.37360804341346,1.32299926942016,1.61674473919747,1.30764766404346,1.58230305595804,1.31419667143128,1.5941036580644
400,52,1.49806219925866,7.31225033110992,1.56048419550147,6.24661088246513,1.55111224073907,6.6261061971181,1.37435528132151,3.11139316228028,1.32047638769868,3.13456467477476,1.34202800046739,3.12516876497093,1.32745882080748,1.64491365978088,1.28538261484245,1.55106682330561,1.30420252296995,1.58476016806946
400,53,1,202.728754828798,1,141.181966732098,1,158.120489200507,1.26886507351033,1.51381125689908,1.22943512779046,1.41279269878003,1.24730892358333,1.44347107466088,1.25479114596751,1.47908370911029,1.21625388599217,1.36562445253936,1.23465727743199,1.39957939789951
400,54,1,10.8284456330609,1,10.7714006790703,1,10.7918532209404,1.26635851509024,2.45537954114689,1.26377307220921,2.43520317607341,1.26487046234601,2.44312018363463,1.28947311129064,1.53813083221091,1.28486109208073,1.5246742719716,1.28722188989742,1.52946801225532
400,55,1.48452270275678,11.8315578027412,1.60409426776484,10.5441861104112,1.56895016502363,11.0467758025723,1.39760555408176,2.48327768475939,1.36159939955275,2.47399355951305,1.37691448431053,2.47768401803752,1.34764759872387,1.65742669769714,1.31922191964077,1.59595750888053,1.33255801566952,1.61993746049925
400,56,2.00702610764532,6.98604237440286,1.89628705227909,4.9531287081385,1.97564304559287,5.60066496038259,1.64788218867516,3.21301860736046,1.50929025263121,3.32681166797156,1.56743288696916,3.27862009195694,1.38761711260305,1.76775394873358,1.29196303002603,1.54269724118198,1.33671437955903,1.61885823906448
400,57,1.19659485212481,8.1629253030324,1.23615742514738,7.74395447489841,1.22542761757184,7.89424049736803,1.27568054579145,2.72138416766049,1.25372614978142,2.6980025604891,1.2620618639507,2.70665983044385,1.28002198451623,1.52088918509307,1.26425580517236,1.47989849471476,1.27136123810388,1.49394642922943
400,58,1.27780114811812,5.8844258883132,1.29500472647406,5.64982932335415,1.29150283674444,5.72682492560689,1.20974166792426,3.4120230675818,1.19526094421703,3.42810430447824,1.20036169283745,3.42245125358111,1.27567121485123,1.53340477445561,1.26740054061705,1.50818307227082,1.27086777000895,1.51618010214922
400,59,1,14.992660022049,1.09804107456279,13.2035937374858,1.0046046314687,13.830045298586,1.31833279570415,2.18578988317712,1.29156192312299,2.19477055074428,1.30196072316196,2.19115512966111,1.29895466469162,1.56857658732991,1.27983232787155,1.52320036682453,1.2881398750311,1.53921788671675
400,60,1,6.60983700468926,1,6.0557426455508,1,6.26212629223637,1.12522257049044,3.23664607641767,1.09451822893564,3.25356195602609,1.10683470597584,3.24671594061185,1.26124814522801,1.49779383469619,1.23981436734444,1.44387861390424,1.2497824098174,1.46336356691035
400,61,1.12996639071682,6.98217742687137,1.20790095756411,6.30890859606836,1.18849658324274,6.5308391705137,1.20921649180231,2.96432567488616,1.17827758770254,3.00608627590396,1.18951276844641,2.99097589930005,1.25766946276538,1.49808828069926,1.23561774902498,1.45240892524796,1.24466341633707,1.46719135546916
400,62,1,15.0388729588112,1,11.752584134931,1,12.799857996869,1.32858144111171,2.38150890187429,1.23688669254013,2.30849652933915,1.27153039758745,2.33428218460816,1.33015768026577,1.65103051104155,1.2669105769454,1.4899329070606,1.29523026285385,1.5422200158435
400,63,1.45641740222998,6.98320578766342,1.44745747247751,6.00586116430811,1.46226825376742,6.31365323419246,1.26918040451365,2.64544317900295,1.21915343460387,2.72909096973092,1.23751683210576,2.69872626507593,1.22105072134625,1.453167188111,1.19073538352169,1.39027245687599,1.20317292862509,1.41017126230035
400,64,1.30379886541018,3.89046139678045,1.31465913637232,3.43473135280053,1.31594681759254,3.6008327279168,1.04822948302631,5.40223736363538,1,5.69631327453496,1.01203201469957,5.57553080013857,1.29289465289264,1.58440794943792,1.26096953580766,1.5150657540761,1.2754827506553,1.53994059887175
400,65,34.0436975645009,47.3227230292235,48.5306412214959,63.7800023009008,46.0750206195079,56.6570355182029,Inf,Inf,Inf,Inf,Inf,Inf,1.17590875899501,1.3889951196306,1.13633526257447,1.31699196801482,1.15989513640404,1.34855514927997
400,66,1,12.4037320814278,1,11.2009384908238,1,11.5975870392755,1.34289899861734,2.60108513517114,1.30131350511393,2.56468269630791,1.31634478475527,2.5771753642542,1.36023624644393,1.66896732698472,1.33461820290011,1.59090035876103,1.34608682401036,1.61567385230163
400,67,1.38679038052115,5.76996210532032,1.41621515069387,5.42475467422712,1.40837598732554,5.55472088360768,1.25945304310645,3.46835537871027,1.24203914446441,3.47541833341634,1.24905224651694,3.4725142994207,1.28770335217179,1.55933112724508,1.27102739162774,1.52104660009817,1.27883345519036,1.5348312666816
400,68,1,11.5686035709615,1,10.6831080899539,1,11.0212208216069,1.28917851073801,2.57149514026609,1.26102216100049,2.53297584927009,1.27258284903941,2.54830548707456,1.31315097923693,1.61879020423703,1.29757416196779,1.55206259822073,1.30548093547222,1.57713058548785
400,69,1,14.8249745963684,1,11.922714720485,1,12.8960370574644,1.35967505745026,2.7499127465179,1.26081718274849,2.64282599225572,1.29941523748198,2.6820421424261,1.40609570150947,1.80832649556596,1.3447090456533,1.6148590028224,1.3740024540275,1.67999832322576
400,70,1,14.4414586750842,1,11.5641130239664,1,12.5200898632289,1.23063447611071,2.01936480437102,1.17593494148091,2.02053134546978,1.19739062388669,2.01960906890192,1.2202564089814,1.44978898697202,1.1823860263451,1.36181789666633,1.19972822401971,1.39180539351378
400,71,1.613108946247,5.94522597706738,1.64509755120413,5.06215857260604,1.64414506098127,5.37945796694853,1.43427242220237,3.7941612023182,1.38204712369465,3.89039203809341,1.40360087570359,3.85114747914934,1.37203106181709,1.71852714376859,1.33324796744117,1.61871358185032,1.3508942313201,1.65498703934458
400,72,1.67545871537203,4.5274318111518,1.65678905894909,4.18347724818299,1.66692965245063,4.31049313325895,1.29423144430184,5.99475434450485,1.25201101742668,6.06311950461855,1.26885867334787,6.0359877115411,1.46037965867415,1.8907317687247,1.42583055936981,1.82168153585036,1.44051835418331,1.84688341928759
400,73,1.27787222458952,6.55424597181402,1.37364905669247,5.6727440777154,1.35239522978901,5.95421490157837,1.27101942475367,3.34318513426748,1.22940544752058,3.39943412909713,1.2445186692512,3.3791148593025,1.30334669122715,1.60024147582489,1.27001665588356,1.52364272733664,1.28399137659583,1.54772677970615
400,74,1,9.49714422179148,1,8.87785547873167,1,9.07557441803426,1.2242390465208,2.67828082359958,1.20139518803521,2.68024705307837,1.20921004711937,2.6795054787684,1.28481363283389,1.53962534570448,1.27334429401774,1.49954566440079,1.27851067335805,1.51169351260421
400,75,1.60352713914938,4.32645382784666,1.59585384864439,4.19165839276639,1.6003786594836,4.24222863396625,1.23960495609359,6.15098011967048,1.22442828925984,6.15542193638171,1.23044313460926,6.15361679967297,1.45621199063216,1.83389059913387,1.44226143021791,1.80143856116338,1.44885766654399,1.81289842701347
400,76,1,9.0975280888997,1,8.16178534580458,1,8.48217559257914,1.02333033466087,3.07761292188787,1,3.15074287692372,1,3.12333872594088,1.28542589161796,1.53906099328002,1.26534816464819,1.49615496120841,1.27406494745034,1.51041205979817
400,77,1,11.9024948566507,1,11.2461274417534,1,11.4832657783256,1.38429291438683,2.76863813821357,1.36114570484725,2.75291609060013,1.37034827102431,2.75849478025482,1.40003715988078,1.7329350677872,1.38726248352382,1.69027704817308,1.39463488108204,1.7038744222014
400,78,1,13.2969766267052,1.29655381051802,10.4895293879497,1.21064169652989,11.4688903215858,1.31760654435771,2.23189314124292,1.2561693969082,2.24429741236143,1.28173837967288,2.23854486105009,1.28598761805905,1.55569365101643,1.24090393074007,1.45799104732074,1.26217514553122,1.49313677319835
400,79,1.34363702966287,6.31600578926934,1.36521605341905,5.7541844781677,1.36366669729704,5.92802099891234,1.27213651553626,3.45806499276821,1.23574959308828,3.45979345551711,1.24799655379731,3.45910036711213,1.3172569877286,1.60704561513351,1.28900101491506,1.54042017101235,1.30010877480188,1.56040433534228
400,80,1.55897922776997,7.1277668729794,1.60367650296818,6.36551576483127,1.59487910955695,6.6466232518239,1.30283640531336,2.63467612660788,1.27745843468092,2.67251033624092,1.28780789609101,2.65716893397417,1.23688808938228,1.47251233012039,1.21496797248963,1.42599480039475,1.22487100984284,1.44304770158031
400,81,1,15.9711165858007,1,13.4025883319612,1,14.3193844937707,1.23767036817234,2.18529781287006,1.18659542544565,2.17250158050705,1.2073344183787,2.17718194377256,1.26186858294849,1.54186306340437,1.23415802652612,1.45265964054717,1.24801341558139,1.48466964760315
400,82,44.5492437843777,60.6848048442694,47.1951146468107,61.5904385502106,62.4774378702211,75.9879885505623,1.073279612135,1.25373569989562,1.06504242470739,1.23181489460594,1.07089266572156,1.24194818608142,1.10920561395985,1.28133974578904,1.09053571162676,1.24997530671944,1.1051041033005,1.26980747777929
400,83,1,9.6786055934653,1,8.97234660731833,1,9.21785067312791,1.19315075681237,2.44401565449196,1.17064076697074,2.43091281155679,1.17914548511586,2.43568087834658,1.23256621033884,1.46837664012396,1.2170493832967,1.41888070721054,1.2242068677012,1.43573289762615
400,84,1.61965968967329,6.34195102706845,1.63113809435017,6.24421699786436,1.63073135612039,6.27416996328598,1.31725261341623,2.86551275656277,1.30875959896095,2.87158372285696,1.31178982274887,2.8693887886958,1.2537424761197,1.48839506617173,1.25145029750585,1.47934861068477,1.25301831479535,1.48168181222978
400,85,1.17267440322186,7.46791281448863,1.21707495918021,7.11226812439116,1.20216869207685,7.25125913263397,1.2508183347488,2.99281305645281,1.23847992072778,3.00572333553494,1.24357146018999,3.00039874245482,1.29412773673092,1.55179317384169,1.28122306259266,1.53034847676109,1.28710817861026,1.53836013552693
400,86,1.37667830228115,9.90832048005875,1.50725765204289,8.7599101925057,1.46752436233157,9.21390238739348,1.42190485720344,2.90096208872914,1.3894875157326,2.91675456663701,1.40373383037694,2.90964124669592,1.39603376936082,1.7295408006335,1.36411341044388,1.66969339621069,1.3799481640279,1.69264995727665
400,87,1,33.9055100897769,1,24.178294640608,1,27.1411441401056,1.32982776918818,1.8468761491478,1.24733008690264,1.78405410280734,1.28045899829852,1.80491187560876,1.29803281622911,1.58500412891078,1.23809233824322,1.44737366744576,1.26458180169775,1.49317111201515
400,88,1,9.45944854785279,1,8.8055013233776,1,9.03952491454278,1.23940909570128,2.58009972460464,1.21492787723605,2.5717879891746,1.22431320814407,2.57479743074557,1.26959080605511,1.51969369834019,1.25314142218837,1.47853792357867,1.26097098296709,1.49231581754479
400,89,1.57069731609075,7.81958946179762,1.624187335741,6.21754059913095,1.63058536408836,6.73908770262232,1.40600315872568,2.98926340216791,1.31591579510778,3.01836617044684,1.3505866302368,3.00682101777739,1.34332131046355,1.65059648594131,1.27545178334943,1.51596020144223,1.30530446422842,1.56024485135689
400,90,1.47723556186144,6.18003385919313,1.49676173789865,5.28694336877268,1.50194303831912,5.5555080484811,1.3508436975991,3.77982694968827,1.28680017808,3.82210190979894,1.30879463406659,3.80748800842311,1.36739833659322,1.70478742960653,1.3204111066387,1.59377622134341,1.33873089782634,1.62732005240431
400,91,1.30343988721575,7.79803943107177,1.35592326805693,7.0456431227086,1.34340937346012,7.32307542818638,1.2901702102292,2.88978099106407,1.25672167940536,2.90371418143663,1.2700936370668,2.89807771000328,1.29359510804383,1.57083574930415,1.26824548807154,1.51428689802996,1.27970197060835,1.53481781172679
400,92,1.42835833958614,5.34633435594243,1.44624232565672,5.07429846259252,1.44210285257674,5.17903643944758,1.30093158653571,3.97016222516745,1.27472258040494,4.02636112704354,1.28557774617752,4.0033190310465,1.33506665863522,1.6294587978193,1.32370913198664,1.60024878513188,1.32935712527331,1.61089612501497
400,93,1,11.4936958661049,1.0232246922891,10.9915901161304,1.0148209561304,11.1971529665617,1.24022827009057,2.21533064477786,1.22784399881778,2.21416773800585,1.23318300756111,2.21460712762253,1.2366169522419,1.46991788207317,1.2282092542887,1.44731624671202,1.2325250331631,1.45616957718787
400,94,1,8.23899042415702,1.02696412223484,7.51810841620788,1,7.7423167937339,1.20551695043185,2.72865211906508,1.17477924698101,2.71416859177103,1.18512622285326,2.71885448326297,1.25233287071077,1.49972689701313,1.23255324323158,1.44006111601579,1.24068099819383,1.45803167162633
400,95,1.44901821128681,5.24302972750668,1.41145366084416,5.09033062851623,1.42591481938523,5.14027592095374,1.23554499569394,3.81131783732431,1.22155621541636,3.80858650424295,1.22645947454998,3.80943915240239,1.30023568667335,1.57684964737742,1.29117385542754,1.54485718108532,1.29511572539662,1.55494600806849
400,96,1,12.9751003196146,1,11.2051107144295,1,11.8818674799642,1.29341918331238,2.47069731093092,1.23193604803685,2.44316672770748,1.25817544042176,2.45401684265224,1.31969037277871,1.61049312525091,1.28281926481578,1.51663160785366,1.30207091771486,1.55116399303588
400,97,1.39675053837506,9.19641898630734,1.48184864062615,7.49271735127392,1.47581554960632,8.05196000144635,1.43816405205631,2.99719226732503,1.33359330604763,2.93349341197887,1.37302221331492,2.95648091751299,1.38909659209484,1.73725670691642,1.32153566429828,1.57049391509637,1.3520867030629,1.62472678198007
400,98,1,14.5684315229786,1,12.2811717889428,1,12.9496708467926,1.29211673107536,2.44634457408335,1.23105508842326,2.44149942271258,1.25144711593316,2.44276200801605,1.34154631569312,1.62729753956274,1.30395772344823,1.53611123057186,1.31902865946082,1.5626001041206
400,99,1.67773755809395,7.13077265538329,1.70214033911465,6.83304567336976,1.69676964334571,6.94025756949517,1.35996856415203,2.86699965007459,1.35164721194673,2.89123563485033,1.35490956885728,2.88191162523461,1.29364562653394,1.5626586426415,1.28665169867732,1.54740677224534,1.29005685399821,1.55241408035921
400,100,1.17892097473863,6.18425216430597,1.24535063726478,5.54636204953266,1.23087904658979,5.7379640631687,1.18966777999498,3.0427965546898,1.16195521870747,3.14397010629257,1.17152118068394,3.11006643993018,1.23351441836406,1.45407975432009,1.21566784817657,1.41954224137889,1.22242732030415,1.42971223816432
800,1,2.56315591008888,12.2873620337641,2.49106819137281,10.0419773630402,2.53650235033744,10.7233659515133,1.39891195791789,1.97502647554716,1.33961655306343,1.95907806866656,1.3604945697199,1.96424403936127,1.28713820873534,1.46217470468284,1.2390882074564,1.37229181209449,1.25780037468519,1.40042338301099
800,2,1.92743247889017,5.62572857806279,1.89017947438415,5.24873334599604,1.90707958656286,5.37817018491351,1.48473652373893,2.88220081448386,1.46326048185012,2.89858019799231,1.47123229584969,2.89247365386575,1.29735391584169,1.46975252470417,1.27611705861376,1.43142730785913,1.28476011355794,1.44429891403216
800,3,2.52175910439512,9.85954233827368,2.49184839409805,8.68335149528557,2.51492106604495,9.12665378385726,1.42825691499759,2.13849705592297,1.40116325903329,2.13999257292746,1.41237369073811,2.13926476258723,1.29487253456202,1.47418331204403,1.26769069829256,1.42136663426273,1.27977063211754,1.44161977215072
800,4,2.21592131296759,7.52768330013831,2.13390860650455,7.10291292279661,2.16974016196706,7.26020353350009,1.48431116631582,2.55305609839471,1.45512232491303,2.51312010032362,1.46661026686402,2.52856563085841,1.33199302458373,1.52255966309923,1.306395728097,1.46935357478694,1.3176524259668,1.48860069602093
800,5,2.22546928761499,5.06167520657354,2.17022533309956,4.71768959007026,2.19288916097451,4.83704547730624,1.69574029774659,3.17067822586744,1.67961042127573,3.19886965725114,1.68566528417104,3.1883601435967,1.35789471532965,1.55995702072718,1.33556443575243,1.520242778813,1.34456644790551,1.53381015890543
800,6,2.41739736151201,7.43615627724446,2.32207863522099,6.84596069315392,2.36427908166912,7.06534889603942,1.45832557533015,2.33881172181821,1.43491838487967,2.34504125738545,1.44429641667513,2.34249415118697,1.28537279172481,1.45553579723174,1.26282662040764,1.41363471834127,1.2728088049077,1.42898413248243
800,7,1.83199173978001,5.06120388931787,1.7986419263385,4.80919260038854,1.8132492833042,4.90443288010929,1.50419122972602,3.25961011389432,1.48883089555724,3.26984602946175,1.49496119849848,3.26573855399797,1.3153169878816,1.50168765547442,1.29697003349593,1.46945041310904,1.30475952867968,1.48142305759447
800,8,2.74233826759202,12.5490515405261,2.69522281257623,10.8047787330565,2.72812815989315,11.3878734254929,1.40291811116584,2.00289864487339,1.36379796956955,1.98596765003559,1.37844774841524,1.99197997033259,1.300480506813,1.48494476735611,1.26574521616725,1.41808065847943,1.27993599677827,1.44085749747458
800,9,2.01260149338268,42.3964555345818,2.29090943790612,35.9252724188803,2.26642309334173,38.0510961006153,1.40672175513965,1.71344305400153,1.3596032891441,1.64773447911026,1.37833489908397,1.6702039490218,1.35684583125625,1.55848860069476,1.31783592044119,1.47011057471004,1.33467332105329,1.49955992658809
800,10,1.95199020627817,7.34523401641818,1.89722927389133,6.03491779558636,1.93045855386855,6.46062011628323,1.48687052399375,2.74475804137067,1.42988452743075,2.7913434027701,1.45136218712829,2.77373399899893,1.34681804563666,1.56121859395778,1.29199993980229,1.46307021618531,1.31426527003259,1.49586655602617
800,11,1.8906841265329,5.66905098408806,1.84581975494366,5.20981201679731,1.86720406841704,5.38612846837895,1.5367039320149,3.14443438373063,1.5033857019413,3.14564128301284,1.51705142802043,3.14504767910247,1.34092243676598,1.55006127416672,1.31289049359713,1.4895681841461,1.32566463149879,1.51231523813691
800,12,1.90473488208167,11.1566892638497,1.96775922677794,9.79726767175811,1.95892079444903,10.226386229091,1.38941213754831,2.19061209478587,1.36032083875116,2.2006328488572,1.37048601876221,2.19707160609531,1.31789935012972,1.49196514521651,1.28907857141588,1.44449633315051,1.30001795630919,1.45959345101281
