"n","iteration","INNE","IEIN","INNT","DNNE","DEIN","DNNT","NNE","EIN","NNT"
400,83,5.246491877285,4.91570657093175,5.03474465329502,1.81858320565217,1.80077678926377,1.80741318173122,1.3504714252314,1.31796504525362,1.32996988266367
400,84,3.98080535837087,3.93767754610727,3.95245065970319,2.0913826849895,2.09017166090895,2.09058930572233,1.37106877114572,1.36539945409531,1.36735006351256
400,85,4.32029360885525,4.16467154178568,4.22671391235541,2.1218156956008,2.12210162813136,2.1219851013224,1.4229604552863,1.40578576967687,1.41273415706859
400,86,5.64249939116995,5.13358392227429,5.34071337486253,2.16143347296629,2.15312104118481,2.15668753853643,1.56278728499716,1.51690340332729,1.53629906065228
400,87,15.5934367753661,11.7667696686906,12.9856899658756,1.58835195916799,1.51569209485499,1.54268543695364,1.44151847256995,1.34273300284449,1.37887645685645
400,88,5.17057140000804,4.90224429115057,5.00086190039599,1.90975441015296,1.89335793320533,1.89955531944482,1.39464225219765,1.36583967288352,1.37664340025594
400,89,4.69514338894419,3.92086396743598,4.18483653335534,2.1976332804468,2.16714098277731,2.17870382400709,1.49695889820243,1.39570599239583,1.43277465779266
400,90,3.82863471052728,3.39185255333567,3.52872554340011,2.56533532364369,2.55445104393947,2.55814132124485,1.53609288309987,1.45709366399105,1.48302547511533
400,91,4.55073965914376,4.20078319538276,4.33324240082325,2.08997560064664,2.08021793042099,2.08408567353504,1.43221542867399,1.39126619305075,1.40725989116757
400,92,3.38734634776429,3.26027039412462,3.31056964601216,2.63554690585158,2.65054185372424,2.64444838861201,1.48226272822726,1.46197895855926,1.47012662514414
400,93,6.24318417654154,6.00740740420977,6.10598696134605,1.72777945743422,1.72100586841182,1.72389506759182,1.35326741715753,1.33776275050036,1.34434730517548
400,94,4.5795546858487,4.27253626922136,4.37069674607965,1.96708453474846,1.94447391937602,1.95199035305812,1.37602988386195,1.33630717962368,1.34935633491008
400,95,3.34602396939674,3.25089214468019,3.28309537016949,2.52343141650912,2.51507135982966,2.51794931347618,1.43854266702539,1.41801551825643,1.42503086673256
400,96,6.61297252673549,5.8746344265463,6.16547276663121,1.88205824712165,1.83755138787217,1.856096141537,1.46509174901481,1.39972543633472,1.42661745537537
400,97,5.2965847623412,4.48728299595003,4.76388777552633,2.21767815969067,2.13354335901325,2.16475156541396,1.56317664950563,1.44601478969732,1.48840674252148
400,98,7.21066544723327,6.26455797612792,6.55033016845226,1.86923065257936,1.83627725556792,1.84710456197461,1.48442192762793,1.42003447701004,1.44081438179071
400,99,4.40425510673862,4.26759300624221,4.31851360642044,2.11348410711331,2.12144142339853,2.11841059704595,1.42815213458772,1.41702923546133,1.42123546717871
400,100,3.6815865695223,3.39585634339872,3.48442155487924,2.11623216734239,2.15296266250002,2.14079381030706,1.34379708634207,1.31760504477773,1.32606977923423
800,1,7.42525897192649,6.2665227772065,6.62993415092537,1.68696921673252,1.64934731086499,1.66236930454058,1.37465645670909,1.30569000977544,1.32911187884809
800,2,3.77658052847648,3.56945641019009,3.64262488573819,2.1834686691114,2.18092033992122,2.18185297485772,1.38355322027293,1.35377218323644,1.36452951379505
800,3,6.1906507213344,5.58759994469181,5.82078742495111,1.78337698546028,1.77057791598037,1.77581922666267,1.38452792330303,1.34452866627764,1.36069520213413
800,4,4.87180230655295,4.61841076465058,4.71497184773357,2.01868363235526,1.98412121261833,1.99758794886121,1.42727634384148,1.38787465144197,1.40312656099386
800,5,3.64357224709427,3.44395746158491,3.51496731914037,2.43320926180701,2.43924003926343,2.43701271388387,1.45892586802841,1.42790360728271,1.43918830340547
800,6,4.92677681937823,4.58401966418745,4.71481398885427,1.89856864857418,1.88997982113256,1.89339528393105,1.37045429447828,1.33823066937445,1.35089646869507
800,7,3.44659781454894,3.30391726336352,3.35884108170675,2.38190067181017,2.37933846250949,2.38034987624822,1.40850232167801,1.38321022330248,1.39309129313708
800,8,7.64569490405906,6.75000077281635,7.05800079269305,1.70290837801962,1.67488280980257,1.68521385937392,1.39271263708455,1.34191293732334,1.36039674712642
800,9,22.2045285139823,19.1080909283932,20.1587595969785,1.56008240457059,1.50366888412718,1.52426942405289,1.4576672159755,1.39397324757562,1.41711662382069
800,10,4.64861211134817,3.96607353473884,4.19553933507589,2.11581428268221,2.11061396510043,2.11254809306361,1.45401831979722,1.3775350779938,1.40506591302938
800,11,3.77986755531048,3.52781588587048,3.626666268398,2.34056915787277,2.32451349247707,2.33104955356145,1.44549185546635,1.40122933887162,1.41898993481785
800,12,6.53071207296571,5.88251344926802,6.09265351177001,1.79001211616709,1.78047684380418,1.78377881242876,1.40493224767312,1.3667874522832,1.379805703661
800,13,7.27847875921918,6.09432297176246,6.47626817308719,1.80098153174621,1.75063044332712,1.76855407282185,1.44374284094355,1.35997076646116,1.38919070555989
800,14,3.99090229246009,3.468097127617,3.63849600228795,2.30446711977163,2.3226965649696,2.31614650903072,1.46089967227756,1.39105927666003,1.41524697709438
800,15,6.05482006775093,5.73925438070542,5.85755210770706,1.82891611380532,1.81333181551447,1.81933910869752,1.40463325168179,1.37796144201212,1.38817567298757
800,16,4.76934646615855,4.49247264652558,4.59244931462368,1.95708219048409,1.94326331365137,1.94842246272062,1.38766104654367,1.3564971179051,1.36801816456928
800,17,3.94363157850864,3.78183409550874,3.84192857315047,2.3099305864218,2.31785500408482,2.31482741523252,1.45669219630116,1.43708030684124,1.44449473151986
800,18,3.5369325390563,3.3445995195717,3.41232790064334,2.48219894514793,2.48787337340414,2.48579920300637,1.45857757725285,1.42665731021993,1.43814499530134
800,19,6.6347037910001,5.87611974897886,6.15958477663519,1.81144383487851,1.78924470684601,1.79811410550016,1.42294378583063,1.37160029614309,1.39181394457589
800,20,8.97310599508363,7.55423243768429,8.0456257201717,1.66647148193144,1.63223346960199,1.64528981285047,1.40545292106328,1.34222138786184,1.36595825113784
800,21,4.85319065799887,4.42406265919008,4.57004066234848,2.00459664239313,2.00568649203779,2.00529264715333,1.41863392248547,1.38003559801505,1.39373450829112
800,22,4.42721181488351,4.19698379245879,4.28102506283517,2.00686888463162,2.00024298993031,2.00273911801618,1.38090180274436,1.35463614686058,1.36443318237095
800,23,3.87857730380142,3.56312021713334,3.6740582171932,2.3893133583907,2.40309161803212,2.39795793234128,1.47850960761339,1.4351659921566,1.45095744623063
800,24,4.15784601981845,3.86728607178348,3.96815537437332,2.08195136835244,2.09260668650615,2.08871821700049,1.38729395713498,1.35786146171675,1.36842189180655
800,25,2.95814557018789,2.8608902232816,2.89684328675092,2.74862776198759,2.75665730379177,2.75362064566761,1.42477027986574,1.40390337429862,1.41170841481285
800,26,5.52855594392117,5.15166076071925,5.28081288922956,1.91823282985877,1.90056810299031,1.90686777729706,1.42411149765199,1.38836704089916,1.40098209750693
800,27,8.86794561215826,7.17062845853632,7.75307145450071,1.71329831419351,1.6656203542198,1.68401409494192,1.43588375557932,1.3516532825382,1.38350781499935
800,28,6.85944637602222,6.07739904278311,6.3611476926596,1.8395434158913,1.82098822239144,1.82820318787657,1.4505419272247,1.40115592058601,1.42007231829733
800,29,3.9992816288117,3.83770189645861,3.89654090379079,2.09241146938916,2.09526366544326,2.09419674763308,1.37369736369589,1.35530827855923,1.36212329141111
800,30,10.5261808679369,8.31785408797741,9.03841082875429,1.61874147314688,1.5655025554262,1.58531559250501,1.40298678297653,1.31753029868572,1.34874836287526
800,31,4.50972109307357,4.14458057010309,4.28151247805453,2.04060235046283,2.03205473498789,2.03542247265879,1.40489970333106,1.36352790089291,1.37957518684335
800,32,3.89433872471255,3.78026223359207,3.82196602408255,2.24532586574518,2.2425667475052,2.24359372618303,1.42419171923212,1.40755953863609,1.41370942606869
800,33,3.63425341440284,3.4059102348459,3.49456005955839,2.19657084418594,2.21369694365586,2.20675023692624,1.36908518187009,1.34166905938309,1.35260507469399
800,34,4.14695357990453,3.93239152001737,4.01523053719109,2.16591222894661,2.17097478515065,2.1689532565366,1.42279873255062,1.39875642529827,1.40824523330373
800,35,6.22328973022775,5.63781498478176,5.84826382757783,1.8067021764946,1.79517128307117,1.79956442510494,1.40020453825052,1.36161203629439,1.37611975491646
800,36,8.2023238883399,7.40689469536938,7.68158772229043,1.65075291775793,1.63442859793781,1.64041047647491,1.37419106166191,1.33896777130612,1.35174419624835
800,37,3.99270686560624,3.83498577183594,3.89362473718957,2.28508468324125,2.28375743846883,2.28426326864556,1.45332530263463,1.43136866200491,1.43966092618016
800,38,3.30562740391062,3.17005808453003,3.21655863667157,2.51432058314912,2.49959267129762,2.50476452880908,1.4280895706203,1.39759119157942,1.40819208161094
800,39,7.67103072874202,6.56635378841458,6.95310232502339,1.6643799141587,1.63634992681438,1.64706387073571,1.36764304799028,1.3099159635853,1.33162585099435
800,40,3.63574881163196,3.46551633993398,3.5299755287474,2.2968258165085,2.3153836781399,2.30811055258422,1.4075982615342,1.38801915701454,1.39558986538307
800,41,4.85395478638281,4.52577054321909,4.64269860954509,1.97522016403497,1.96818745675279,1.97080127956311,1.40392206071558,1.37166960663192,1.38350896102482
800,42,3.2724511635614,3.12456618564255,3.1839183779714,2.46074730715249,2.44668925312855,2.45246869119467,1.40456944402957,1.37219386027413,1.38536620027579
800,43,13.6268956056376,9.74178132551608,10.9385648553352,1.58655270655472,1.53005561930666,1.55125400838068,1.42109715440632,1.32236363355672,1.35858596213369
800,44,4.07854049442131,3.59847291978897,3.78035413436403,2.343473486102,2.34564581983169,2.3447573919481,1.48831060468899,1.42001587313896,1.44715949459166
800,45,5.06895384894403,4.91082909580382,4.97327295036645,1.83680385178075,1.83047788658265,1.83301884074417,1.3482479921397,1.33344529304254,1.33936412042382
800,46,4.47339932765223,3.92907709701404,4.11365437299865,1.95140137966872,1.96248577575575,1.95838377956266,1.35870325281212,1.30877970440919,1.32675615611853
800,47,9.02326034374465,7.63828471955882,8.11138968302033,1.66460216186864,1.62546960094732,1.64012127928425,1.40534542502104,1.34025570903581,1.36426681724484
800,48,3.70614093359585,3.53138030656733,3.59473365638825,2.29953410081378,2.30790062889996,2.30476652378916,1.41905737662975,1.39573261168205,1.40435995256221
800,49,5.10626073581924,4.81756029673919,4.93045843560958,1.98347023274938,1.96397391186508,1.97182355749535,1.4285614242579,1.3951950178994,1.40851882061875
800,50,5.62130630116734,5.35790751013139,5.45731659555457,1.76718152874009,1.75458350638794,1.75945958736388,1.34450633089106,1.32174453708129,1.33050101071413
800,51,6.61802894008912,6.33062696466699,6.44040460710601,1.81600643861328,1.80718031615386,1.81063432125095,1.42498609824557,1.40585590753807,1.41330294600685
800,52,4.49257977390371,4.15350317545392,4.2836340248027,2.06621570006097,2.03675662456454,2.0485123089782,1.41529628417124,1.36661067250254,1.38579820567451
800,53,3.15896364812608,3.01657378338331,3.07072772976192,2.41317673995631,2.4304078209846,2.42363693801297,1.36808067763856,1.34597563352016,1.35453862319725
800,54,7.99848357342072,6.76067945577962,7.13907571178781,1.596962740893,1.57939138317602,1.58536587002369,1.33118146155682,1.28029594411502,1.29728038920505
800,55,3.58101870668482,3.43803605766382,3.48976570071301,2.42241690760781,2.40934614966705,2.41418217295995,1.4449593230971,1.4166029591136,1.42699941170654
800,56,3.32492457312857,3.1401219989589,3.20582698507972,2.45567976518217,2.44150365329037,2.44671200474557,1.41247342296822,1.37354595437756,1.38764816749109
800,57,4.76931236848864,4.45257626735137,4.55853459576641,1.96544589102903,1.95505162145252,1.95867708690505,1.39185773846994,1.35853963484483,1.37001799219509
800,58,3.41517876621093,3.19974944471999,3.2778027214019,2.57427110585327,2.58062460698213,2.57822247881523,1.46784699880687,1.4285151928759,1.44311275457286
800,59,3.43519517339088,3.14249616297306,3.24693459271748,2.64889915313143,2.64742547090657,2.64798159324714,1.49561875571327,1.43689758016182,1.45851489072657
800,60,3.66360573451416,3.30596451362422,3.43071723853797,2.50589665360659,2.49292618250758,2.49774196031459,1.48806447792775,1.42122449384195,1.44540868263534
800,61,4.76988087044446,4.55959565933706,4.63494470992528,1.97931365404014,1.96021291230372,1.96721325156216,1.3988469744635,1.37086514027458,1.38105218208756
800,62,3.72112391366558,3.33469161863432,3.46981706069712,2.39279202964228,2.4074681232452,2.40194353923912,1.45632941716848,1.39810874892699,1.41938768273422
800,63,5.88427115402347,5.40286818437869,5.58506683590656,1.96187439694482,1.93924047850069,1.94820285986092,1.47132128084662,1.427036994988,1.44437191573546
800,64,7.82541505905858,6.28930355299795,6.75506233727649,1.86218274568257,1.7947669915152,1.81788345906584,1.50422769343827,1.39630577867747,1.43240332781911
800,65,4.76480269486867,4.49289913697134,4.59148152136644,1.95549019072227,1.9301007220499,1.93957576589843,1.38647601959743,1.35010868109955,1.36356578984202
800,66,4.34723580437334,4.07392377052039,4.16224123232213,1.98627955551181,1.99952658127413,1.99503600038268,1.36335433277941,1.34123412617916,1.34861900695703
800,67,4.12565736242519,3.8648661242911,3.96287480479673,2.12224291256456,2.11425363078012,2.11737226340179,1.40137433549993,1.36664050393349,1.38002306487826
800,68,5.10039392729343,4.71171756922584,4.85603912053648,1.93126719391129,1.931512004047,1.93141652071559,1.40083876318123,1.36992692252143,1.3818188550568
800,69,3.69156877995072,3.32284254282333,3.4499095541773,2.42057847532115,2.42273338811931,2.42193831761787,1.4619628022229,1.40114092455142,1.42297081327884
800,70,4.23343470087867,3.94515305500813,4.05030609319316,2.05302116473365,2.05563630758008,2.05463849893441,1.38254864477207,1.35145551136808,1.36314338376948
800,71,4.25351072926453,3.9609609218196,4.07481633843728,2.13780455156102,2.13581359006776,2.13662197075062,1.42273916988818,1.38759833581754,1.40166281658153
800,72,4.7503408208597,4.52370840196549,4.60415823339049,2.03023765771337,2.01792718570611,2.02241853152319,1.4223448414957,1.39544828536823,1.40518027081365
800,73,4.84804407134518,4.69731295504739,4.74787165558238,1.90756412336281,1.90342195649751,1.90483862165476,1.36893003154474,1.35454138593794,1.35943531634574
800,74,4.0873567341307,3.74466525699479,3.86538542806296,2.36958614775235,2.35902039370782,2.36294510671039,1.49998909318244,1.44727992468771,1.46647541131669
800,75,5.23807605223075,4.72796859884877,4.90531536150955,2.04163058186652,2.02082279655436,2.02849799726698,1.4690449486366,1.41571818806767,1.43505771960104
800,76,3.07889302002408,2.95053647850761,2.9983484833247,2.90368391870329,2.92697853279188,2.91802433816142,1.49436141669659,1.46935514689609,1.47882057345299
800,77,5.20691283521497,4.94071501645516,5.03630282009805,1.88165588158177,1.87118963106318,1.8750616094781,1.38217157108544,1.35718498507222,1.36635510491231
800,78,5.56114257803113,5.08314660254469,5.24778420903658,1.99359839594836,1.96424704090985,1.97485958645699,1.46751357251812,1.41677280584056,1.43488135918434
800,79,3.15220075138086,3.02675631677286,3.07090438247173,2.81595719272785,2.86254750911784,2.84553994357696,1.4873035301515,1.47118131640555,1.47696498127384
800,80,5.44458088519736,5.31808923865969,5.36498596100119,1.86525925721732,1.84614607156918,1.85329126617679,1.38929917752986,1.37041416578517,1.37745909608249
800,81,5.63285157479404,5.03532240371105,5.24030618319467,1.90396280339513,1.88457814645569,1.89168012555807,1.42298049742239,1.37132874839333,1.38993299023339
800,82,5.36798135277989,4.94712873436462,5.09029947727464,1.95621925603983,1.94742650210798,1.95057179606129,1.4337330520943,1.39735911597639,1.41019402463785
800,83,8.55069579520873,7.50452052847721,7.8805520402887,1.79500014173687,1.75344359456484,1.76941968203443,1.48356381741983,1.42134418232673,1.44497872962714
800,84,4.85542535772152,4.42465192627332,4.57325389881227,2.05240949847656,2.03546944222024,2.04164118594099,1.44261137256201,1.39412919272915,1.41150288764234
800,85,12.5694000695114,10.6889638643523,11.3108284328994,1.55277218090321,1.51884776063898,1.53114131059707,1.38204055385385,1.32987871435444,1.34858413597033
800,86,5.29027159700222,4.71682712956708,4.90836412574561,1.78146416722872,1.78694763923299,1.78496970480616,1.33268968177894,1.29597401567141,1.30895626704319
800,87,5.11723077883407,4.96041585509846,5.01574968656643,1.93150901436745,1.92226188712175,1.92558063538488,1.40223326045739,1.38539369477262,1.39140914277789
800,88,4.41314581166781,4.12792854557739,4.23817700026144,2.06367224355203,2.06305990350999,2.06330632667502,1.4061359205462,1.37557418124249,1.38771412451857
800,89,3.82694034202134,3.73255205102149,3.76763142197288,2.16367570631581,2.1510647923849,2.15580810172396,1.38220473165692,1.36463021239974,1.37121182909111
800,90,4.90154298075173,4.7155541410205,4.78316172434934,1.92575972435676,1.91961371794037,1.92189851503615,1.38256562909866,1.36425221022383,1.37101697628406
800,91,3.87799442775709,3.66173133680537,3.73754806048769,2.34630254698766,2.34305046939643,2.34423236889033,1.46184352051539,1.428798181817,1.44064410821257
800,92,4.17317232170519,3.96357699131035,4.04250594649847,2.24080927388703,2.23155601213412,2.2351441232847,1.4579529276902,1.42772464492468,1.43932575297497
800,93,4.49908379031326,4.05793853256099,4.21498837735371,2.16170523613498,2.15563786995851,2.15793945265255,1.46014127586218,1.40779567323005,1.42723877542368
800,94,4.08249209905386,3.86441553632877,3.94555887980609,2.25053973462591,2.24726600727772,2.2485252641292,1.45077601479204,1.42094603765348,1.43228419507986
800,95,6.48953544843144,5.73735871451838,5.99806325560679,1.84906788951208,1.80572377963143,1.82173757653128,1.43904094366002,1.37345509236088,1.39733702358256
800,96,5.10127060817846,4.83151720411104,4.93725472627633,2.04903893579201,2.02060562826987,2.03202550323225,1.46185308955967,1.42475421041274,1.43955002372547
800,97,4.77520612946861,4.36778404074211,4.51115680132848,2.22608523790091,2.22006636885288,2.22230458984781,1.51829359971927,1.4719172191871,1.48885749583685
800,98,9.00401993790502,7.58745807685303,8.08343279080905,1.74453542586651,1.69957438204043,1.71683072150198,1.46139004036095,1.38854358798717,1.41607271406777
800,99,4.44267143974986,4.25776954367518,4.3273337855734,1.92685457196053,1.92420311056131,1.92522637213537,1.34395899469804,1.32527493378339,1.33242974315855
800,100,4.50485417191381,4.27855938600427,4.36154188268059,2.07513007889448,2.07799550502298,2.07690929445967,1.42069616605013,1.39868644705699,1.40694192270538
1600,1,3.78999472344012,3.53830534215178,3.6320725989254,2.24356038988113,2.25012517297305,2.24756855424217,1.40929880968724,1.37543845421518,1.38840652812409
1600,2,4.30786390099649,4.03246416199687,4.13421916604919,2.11088599175479,2.1026668733323,2.10582364512722,1.41669479497859,1.38202896768476,1.39517255531495
1600,3,5.02215085089104,4.77768966485413,4.86803033104731,1.90266854582195,1.89936486504239,1.90062303927391,1.37988991618046,1.35906870984916,1.36693225328849
1600,4,4.43685734406513,4.08479130592877,4.21222070595873,2.14727529997091,2.14086603414708,2.14330504862495,1.44698697507573,1.40466949619441,1.42050779882226
1600,5,4.86065580891697,4.61909445194885,4.70651494151908,1.89785057685719,1.89469420405104,1.89587266893129,1.36491673014412,1.34357621250382,1.35147367521919
1600,6,4.25870527162848,4.04571635614162,4.1281715522888,2.1278750775657,2.12665211128118,2.1271403647986,1.41891157940101,1.39392702750658,1.4037989564905
1600,7,5.52091393703566,5.02748594660966,5.21056046809606,1.9149927203704,1.88918387359923,1.89924654939582,1.42181854699379,1.37318183778743,1.39189980334253
1600,8,5.19889461886326,4.70800955809661,4.88680887768108,1.97178746073208,1.95482104263867,1.96136076414437,1.42958718053479,1.3812922278181,1.39961415413201
1600,9,4.03065784642947,3.84437686568581,3.91286897310777,2.19517135190573,2.19615496360601,2.19578231698753,1.42117368658003,1.39769933743361,1.40649843833284
1600,10,4.06805926007321,3.84710356920718,3.92940548589131,2.15280790919147,2.15524076082477,2.15430194133202,1.40780214588321,1.38136600760884,1.39144197313905
1600,11,6.02210685051685,5.62434508089047,5.76621545871521,1.82456195048994,1.80939003154977,1.81501199056788,1.40030212819494,1.36897989630612,1.38048228572768
1600,12,4.29097501743486,4.00112625296112,4.10956163155693,2.11498424860167,2.10496955209844,2.10887023410359,1.41670344691921,1.3793181773542,1.39368451520118
1600,13,6.21878165549108,5.55847618725469,5.78298184892554,1.86437444141312,1.83790923079855,1.84749798244097,1.43435774796307,1.38121178340958,1.4001802684548
1600,14,4.21264364941847,4.0267819207362,4.0940666382069,2.20792170138167,2.19722039421854,2.20119448565367,1.44865550396563,1.42154949690116,1.43152710123533
1600,15,5.99075000065346,5.48434730029084,5.66666969807137,1.86039883662944,1.84486930642904,1.85074957630122,1.4195609536835,1.38048914990615,1.39510464432258
1600,16,4.57597379531109,4.2117181868606,4.34108652535989,2.07057480459849,2.06615768784439,2.06780913713755,1.42553626211399,1.38614940538706,1.40063731022668
1600,17,3.6689042089948,3.41647959243069,3.50680582387109,2.38628215111092,2.39341141712542,2.39073741501565,1.44587467793593,1.40743453698653,1.42158379359921
1600,18,3.86601967928621,3.41633031069488,3.56536967452618,2.23031256275627,2.23836771875596,2.23546620792372,1.41436390213639,1.35232747075794,1.37398533378146
1600,19,4.96438446835778,4.66122743393053,4.76749115064025,2.05127360088778,2.03958712599472,2.04383722560624,1.4515118473699,1.4187796693312,1.43055441584819
1600,20,6.5316969610414,5.75240063275937,6.00962733748129,1.85093162921335,1.82431897960197,1.83377778643052,1.4422354959106,1.38506031566664,1.40504295611922
1600,21,4.62298837502601,4.24542377999261,4.37655900573476,2.00736232239075,2.00382109969959,2.00511883376603,1.39962621953219,1.36129563031815,1.37511186088765
1600,22,4.17625359626415,3.96546590240738,4.04326972886746,2.0132967366488,2.01677946797508,2.01545025638701,1.35842464872881,1.3368676337693,1.34500505577426
1600,23,5.64731589997652,5.45826468029895,5.52753961175947,1.72023535336631,1.71528787838446,1.71713675301161,1.31858091355915,1.30514067705977,1.31014015578196
1600,24,5.0684939069605,4.53602143837839,4.73240127112939,2.09187892068594,2.07565117651744,2.08203095923505,1.48074350735328,1.42402668607899,1.44590270095205
1600,25,5.08560561424777,4.77285540912751,4.88494596875544,1.87650086651989,1.86632795502226,1.87011079680808,1.37072642729031,1.34168812498539,1.35237800628725
1600,26,4.43014202654529,4.1797625674668,4.27242504067822,1.99173376833421,1.98768010610754,1.98923374640864,1.37400095464698,1.34707873965439,1.35728444473013
1600,27,5.61309802529228,4.99881758775816,5.21460228403355,2.03374507869159,1.9880183086708,2.00506491139607,1.49285271420113,1.42235212496287,1.44821302441804
1600,28,3.33419305320876,3.19503133180775,3.24480213069929,2.42889079590196,2.42739049544829,2.42794164040585,1.40521828776597,1.37940356056043,1.38877949117517
1600,29,3.38883556049478,3.25844634092014,3.30639127949491,2.54227749426155,2.53323840772384,2.53663745591363,1.45257058795907,1.42521939272657,1.43540556503639
1600,30,5.56486510450791,5.23809141038715,5.35744033153164,1.89812039994789,1.88492067002172,1.8899066479263,1.4153563572975,1.38612523181774,1.39707152527233
1600,31,3.22782677751703,3.09094951739511,3.14216547158048,2.33953463052808,2.33848233740054,2.33888670055271,1.35640781581637,1.33128678018875,1.34083179681816
1600,32,5.52858175069955,5.08867424230263,5.25110518258036,1.86043186970028,1.84168946977622,1.84893053445814,1.39200578207127,1.35227502576462,1.36744786911094
1600,33,4.7505367753103,4.53341103555873,4.60844851539966,1.92951271961997,1.92622988431917,1.92739811269629,1.37217862531411,1.35183858095329,1.35901520896413
1600,34,4.20242860702542,3.98621976932984,4.07011116425069,2.10317828297039,2.09948172088108,2.10096109485387,1.40168214356217,1.3751899521502,1.38568223621197
1600,35,4.60033765701279,4.24985859979177,4.37785025439208,1.98196438321734,1.97717711163792,1.97901149002113,1.38518489902873,1.34939376303603,1.36290772135293
1600,36,4.34779622223905,3.98063875001662,4.11845052237549,2.32854730647626,2.32930025226818,2.32900183926016,1.51640626926559,1.46944413272142,1.48770061471969
1600,37,4.83307748574891,4.3441430220218,4.51930466264872,1.99288196691144,1.9855197345814,1.98833395275149,1.41104749174623,1.36269214180888,1.38082143664736
1600,38,4.15542660862703,3.6062116559317,3.79591666469732,2.22224352979698,2.23409106272342,2.22959639159091,1.44792215568721,1.37948418402964,1.40458779513513
1600,39,4.67717943708204,4.4089065407888,4.50681382997158,1.99338048704491,1.98965905079743,1.99106690887448,1.39769349654472,1.37096677019596,1.38096838676185
1600,40,7.20365973229688,6.59514347757116,6.80941022071006,1.75284660418004,1.73651039287103,1.74255992000025,1.40980311175962,1.3745812503289,1.3874937748625
1600,41,6.06333095036717,5.34112766732019,5.58388801355599,1.85092678752789,1.83795053282192,1.84266572658164,1.41804602159844,1.36740792928536,1.38546618524215
1600,42,4.81179275295833,4.59212113926344,4.67102180082471,1.99594992594158,1.98479669007941,1.98890882962501,1.41076093039848,1.38582039178489,1.39494493627893
1600,43,4.62332324646056,4.18928730728525,4.3551303689827,2.03455078003203,2.03346476292142,2.03390513881934,1.41282125194882,1.36897116018891,1.38642554527759
1600,44,5.07305805097753,4.57683438403446,4.75654242456763,2.14087632479934,2.11753230279047,2.12648833406501,1.50552934223236,1.44772390072225,1.4695171837846
1600,45,5.08471658353306,4.54832019763682,4.73306104097183,2.00835086836751,2.00220175654394,2.0044725343246,1.43970081128828,1.39021817681999,1.40812520681833
1600,46,3.75514999138291,3.47587373467883,3.57764746892981,2.2264999386453,2.23943450776987,2.23446932642063,1.39774833419222,1.36195481606355,1.37542720002895
1600,47,4.72488900602158,4.2810494772756,4.43520158064148,1.97102217163208,1.97300121090044,1.97226850335374,1.39082803549865,1.35056721213003,1.36518911031596
1600,48,4.52247424649793,4.24569765564528,4.34440512855925,2.03461291847404,2.03073959783322,2.03217584571014,1.4032884257565,1.37369434303077,1.38453431418103
1600,49,4.69736288869157,4.27893101624996,4.43114399682285,1.97127677785546,1.95934818507015,1.96393100734658,1.3885594128975,1.34394685626401,1.36080672832851
1600,50,5.05639694974963,4.69468991515203,4.82853514521363,1.99450416561152,1.9841155372737,1.98812826199463,1.43031431230555,1.39468161945841,1.40827654435441
1600,51,4.02448623974679,3.75099518558029,3.84656971532968,2.17018914902005,2.17033538842552,2.17028191735781,1.40990379991883,1.37484598988137,1.38745995551224
1600,52,4.89544550820132,4.58911923703001,4.70240431823636,2.01349958450669,1.99685506452364,2.0032305225209,1.42669790657394,1.39141235186371,1.40478867190062
1600,53,6.33710798817475,5.63805933677261,5.89449120418302,1.90963836470167,1.88700342451763,1.89586569836366,1.46743746123713,1.41381375938732,1.43448674035793
1600,54,4.37103591479539,4.15113173646592,4.23380237773614,1.94458721004692,1.94124757597868,1.94254240845645,1.34584669897938,1.3226974237343,1.33158703933789
1600,55,3.63074667892546,3.41327874080497,3.4963925557407,2.48801542905741,2.48708445343173,2.48745385102038,1.47633681454952,1.43874405926478,1.45343221376143
1600,56,4.60486892017063,4.26675459022426,4.38363364936645,2.01564286711917,2.00684756639036,2.01003247027138,1.40197185496381,1.36488190531243,1.37812106650674
1600,57,4.57870014446969,4.36490900475481,4.44534014091829,2.02178537900713,2.02167258590358,2.02171629173534,1.40249516065325,1.38171207073658,1.38969199939683
1600,58,4.41965121630869,4.08470291660166,4.20418502245813,2.16045448211858,2.14428537026024,2.15032034527101,1.45110971123273,1.40613022575584,1.42266692151259
1600,59,3.95985202581564,3.67158097462478,3.77869135422886,2.10874173225806,2.12012894543749,2.1156804597539,1.37598685186321,1.34402882866345,1.35629439639671
1600,60,3.76774017508829,3.49203088522833,3.58937829415827,2.33480310860652,2.32658042410246,2.32962119278509,1.44151889874874,1.39629376601789,1.41272047104558
1600,61,3.67357792903552,3.39278145899413,3.49444805572331,2.16593091192582,2.18051779177304,2.17494256023913,1.3625659641191,1.32740411057527,1.3405715562337
1600,62,6.53120801471087,5.88112713960617,6.11705993660653,1.79329028812639,1.7708686545023,1.77949017682553,1.40697390708638,1.36104409679272,1.37848147752073
1600,63,5.49270293508574,5.17233714691852,5.29233620804991,1.89854240757945,1.89193341120606,1.89449718425224,1.41087583634941,1.38524103539931,1.39509509918596
1600,64,4.1760680900861,3.85486487867714,3.97053302117781,2.29970441979684,2.28440319215458,2.29017451641192,1.48302341264053,1.43438363244555,1.45242586229794
